full_path,canonical_match_id,final_authoritative_label,review_type,review_reason,suggested_action,manual_decision,manual_reason,reviewer_notes
C:\SKIN CANCER v2\DS\MEL\ISIC_0054618.jpg,ISIC_0054618,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054624.jpg,ISIC_0054624,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054625.jpg,ISIC_0054625,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054626.jpg,ISIC_0054626,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054629.jpg,ISIC_0054629,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054651.jpg,ISIC_0054651,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054663.jpg,ISIC_0054663,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054664.jpg,ISIC_0054664,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054670.jpg,ISIC_0054670,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054671.jpg,ISIC_0054671,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054673.jpg,ISIC_0054673,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054677.jpg,ISIC_0054677,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054691.jpg,ISIC_0054691,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054694.jpg,ISIC_0054694,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054705.jpg,ISIC_0054705,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054710.jpg,ISIC_0054710,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054725.jpg,ISIC_0054725,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054728.jpg,ISIC_0054728,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054743.jpg,ISIC_0054743,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054744.jpg,ISIC_0054744,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054747.jpg,ISIC_0054747,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054748.jpg,ISIC_0054748,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054756.jpg,ISIC_0054756,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054763.jpg,ISIC_0054763,MEL,duplicate_family,duplicate_hash; shared_lesion_id,keep_one_exclude_rest,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054767.jpg,ISIC_0054767,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054770.jpg,ISIC_0054770,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054777.jpg,ISIC_0054777,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054787.jpg,ISIC_0054787,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054793.jpg,ISIC_0054793,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054796.jpg,ISIC_0054796,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054802.jpg,ISIC_0054802,MEL,duplicate_family,duplicate_hash; shared_lesion_id,keep_one_exclude_rest,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054819.jpg,ISIC_0054819,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054844.jpg,ISIC_0054844,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054846.jpg,ISIC_0054846,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054851.jpg,ISIC_0054851,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054852.jpg,ISIC_0054852,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054853.jpg,ISIC_0054853,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054859.jpg,ISIC_0054859,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054870.jpg,ISIC_0054870,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054874.jpg,ISIC_0054874,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054885.jpg,ISIC_0054885,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054886.jpg,ISIC_0054886,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054889.jpg,ISIC_0054889,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054892.jpg,ISIC_0054892,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054904.jpg,ISIC_0054904,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054906.jpg,ISIC_0054906,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054912.jpg,ISIC_0054912,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054914.jpg,ISIC_0054914,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054919.jpg,ISIC_0054919,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054932.jpg,ISIC_0054932,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054936.jpg,ISIC_0054936,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054941.jpg,ISIC_0054941,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054954.jpg,ISIC_0054954,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054963.jpg,ISIC_0054963,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054973.jpg,ISIC_0054973,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054974.jpg,ISIC_0054974,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054976.jpg,ISIC_0054976,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054979.jpg,ISIC_0054979,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054982.jpg,ISIC_0054982,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054988.jpg,ISIC_0054988,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0054995.jpg,ISIC_0054995,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055003.jpg,ISIC_0055003,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055007.jpg,ISIC_0055007,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055008.jpg,ISIC_0055008,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055022.jpg,ISIC_0055022,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055024.jpg,ISIC_0055024,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055039.jpg,ISIC_0055039,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055046.jpg,ISIC_0055046,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055048.jpg,ISIC_0055048,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055051.jpg,ISIC_0055051,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055054.jpg,ISIC_0055054,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055079.jpg,ISIC_0055079,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055081.jpg,ISIC_0055081,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055086.jpg,ISIC_0055086,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055087.jpg,ISIC_0055087,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055091.jpg,ISIC_0055091,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055105.jpg,ISIC_0055105,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055136.jpg,ISIC_0055136,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055140.jpg,ISIC_0055140,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055141.jpg,ISIC_0055141,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055143.jpg,ISIC_0055143,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055147.jpg,ISIC_0055147,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055156.jpg,ISIC_0055156,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055157.jpg,ISIC_0055157,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055167.jpg,ISIC_0055167,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055169.jpg,ISIC_0055169,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055179.jpg,ISIC_0055179,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055181.jpg,ISIC_0055181,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055191.jpg,ISIC_0055191,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055205.jpg,ISIC_0055205,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055208.jpg,ISIC_0055208,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055213.jpg,ISIC_0055213,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055226.jpg,ISIC_0055226,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055236.jpg,ISIC_0055236,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055241.jpg,ISIC_0055241,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055246.jpg,ISIC_0055246,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055249.jpg,ISIC_0055249,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055253.jpg,ISIC_0055253,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055254.jpg,ISIC_0055254,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055264.jpg,ISIC_0055264,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055265.jpg,ISIC_0055265,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055276.jpg,ISIC_0055276,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055279.jpg,ISIC_0055279,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055282.jpg,ISIC_0055282,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055287.jpg,ISIC_0055287,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055289.jpg,ISIC_0055289,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055293.jpg,ISIC_0055293,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055295.jpg,ISIC_0055295,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055297.jpg,ISIC_0055297,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055309.jpg,ISIC_0055309,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055311.jpg,ISIC_0055311,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055314.jpg,ISIC_0055314,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055317.jpg,ISIC_0055317,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055318.jpg,ISIC_0055318,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055327.jpg,ISIC_0055327,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055337.jpg,ISIC_0055337,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055340.jpg,ISIC_0055340,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055359.jpg,ISIC_0055359,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055361.jpg,ISIC_0055361,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055362.jpg,ISIC_0055362,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055367.jpg,ISIC_0055367,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055376.jpg,ISIC_0055376,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055378.jpg,ISIC_0055378,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055393.jpg,ISIC_0055393,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055403.jpg,ISIC_0055403,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055404.jpg,ISIC_0055404,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055405.jpg,ISIC_0055405,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055412.jpg,ISIC_0055412,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055438.jpg,ISIC_0055438,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055440.jpg,ISIC_0055440,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055450.jpg,ISIC_0055450,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055451.jpg,ISIC_0055451,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055453.jpg,ISIC_0055453,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055454.jpg,ISIC_0055454,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055459.jpg,ISIC_0055459,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055460.jpg,ISIC_0055460,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055462.jpg,ISIC_0055462,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055465.jpg,ISIC_0055465,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055467.jpg,ISIC_0055467,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055468.jpg,ISIC_0055468,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055474.jpg,ISIC_0055474,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055491.jpg,ISIC_0055491,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055492.jpg,ISIC_0055492,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055496.jpg,ISIC_0055496,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055498.jpg,ISIC_0055498,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055503.jpg,ISIC_0055503,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055511.jpg,ISIC_0055511,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055513.jpg,ISIC_0055513,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055519.jpg,ISIC_0055519,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055526.jpg,ISIC_0055526,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055527.jpg,ISIC_0055527,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055528.jpg,ISIC_0055528,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055546.jpg,ISIC_0055546,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055549.jpg,ISIC_0055549,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055550.jpg,ISIC_0055550,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055556.jpg,ISIC_0055556,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055563.jpg,ISIC_0055563,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055623.jpg,ISIC_0055623,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055624.jpg,ISIC_0055624,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055643.jpg,ISIC_0055643,MEL,duplicate_family,duplicate_hash; shared_lesion_id,keep_one_exclude_rest,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055659.jpg,ISIC_0055659,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055660.jpg,ISIC_0055660,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055665.jpg,ISIC_0055665,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055675.jpg,ISIC_0055675,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055680.jpg,ISIC_0055680,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055690.jpg,ISIC_0055690,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055699.jpg,ISIC_0055699,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055701.jpg,ISIC_0055701,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055707.jpg,ISIC_0055707,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055709.jpg,ISIC_0055709,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055714.jpg,ISIC_0055714,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055720.jpg,ISIC_0055720,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055733.jpg,ISIC_0055733,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055739.jpg,ISIC_0055739,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055741.jpg,ISIC_0055741,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055742.jpg,ISIC_0055742,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0055743.jpg,ISIC_0055743,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
