preprocessed_full_path,final_authoritative_label,class_index,pred_label_idx,pred_label_name,prob_NV,prob_MEL,prob_BCC,correct,error_type
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033216.jpg,MEL,1,0,NV,0.59845,0.4012488,0.00030117604,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033278.jpg,MEL,1,2,BCC,0.18640214,0.22031759,0.5932802,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033619.jpg,MEL,1,0,NV,0.9936069,0.006108715,0.00028434143,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033653.jpg,MEL,1,0,NV,0.884982,0.115015,3.0729739e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033679.jpg,MEL,1,0,NV,0.63645494,0.04419808,0.31934696,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033812.jpg,MEL,1,0,NV,0.8448674,0.15511228,2.0316107e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033814.jpg,MEL,1,0,NV,0.8035184,0.1670308,0.029450739,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033820.jpg,MEL,1,2,BCC,0.24223906,0.14768244,0.61007845,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033975.jpg,MEL,1,0,NV,0.7531024,0.22158387,0.025313742,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033980.jpg,MEL,1,0,NV,0.9408672,0.0590064,0.00012643894,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0033986.jpg,MEL,1,0,NV,0.601046,0.39887118,8.275022e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0034065.jpg,MEL,1,0,NV,0.993985,0.00581791,0.00019708136,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0034159.jpg,MEL,1,0,NV,0.7243871,0.27560508,7.806656e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0034317.jpg,MEL,1,0,NV,0.664472,0.3322532,0.0032748012,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0053473.jpg,MEL,1,2,BCC,0.0003631754,0.04461162,0.9550252,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0053510.jpg,MEL,1,0,NV,0.98368305,0.016316704,2.0521792e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0053533.jpg,MEL,1,2,BCC,0.0005260316,0.01839647,0.9810775,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0053742.jpg,MEL,1,2,BCC,0.008295332,0.4717269,0.51997775,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0053791.jpg,MEL,1,2,BCC,0.016857864,0.29185733,0.6912848,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0053828.jpg,MEL,1,0,NV,0.97994083,0.019744841,0.0003143775,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0054229.jpg,MEL,1,2,BCC,0.007828726,0.22265318,0.7695181,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0054364.jpg,MEL,1,0,NV,0.54901856,0.4508951,8.6389286e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0054444.jpg,MEL,1,0,NV,0.7866398,0.21333706,2.3156828e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0054465.jpg,MEL,1,2,BCC,0.018129732,0.15963832,0.822232,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0054756.jpg,MEL,1,2,BCC,0.06703339,0.19272721,0.7402394,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0054973.jpg,MEL,1,0,NV,0.9999782,2.1574151e-05,2.1439867e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055081.jpg,MEL,1,2,BCC,0.0052484972,0.19470902,0.80004245,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055136.jpg,MEL,1,0,NV,0.6600011,0.33992282,7.606105e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055327.jpg,MEL,1,0,NV,0.99579525,0.00420444,3.2297268e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055438.jpg,MEL,1,0,NV,0.6745244,0.3252618,0.00021382375,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055474.jpg,MEL,1,0,NV,0.7384853,0.26149258,2.2072181e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055528.jpg,MEL,1,2,BCC,0.123110905,0.4333963,0.4434928,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055714.jpg,MEL,1,0,NV,0.625495,0.37282386,0.0016811392,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055911.jpg,MEL,1,0,NV,0.924982,0.065331556,0.00968651,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0055960.jpg,MEL,1,2,BCC,0.0071442476,0.0072043296,0.9856514,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0056089.jpg,MEL,1,0,NV,0.974766,0.024804711,0.00042927387,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0056232.jpg,MEL,1,0,NV,0.9396992,0.060255773,4.498615e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0056425.jpg,MEL,1,0,NV,0.65582794,0.010437421,0.3337346,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0056799.jpg,MEL,1,0,NV,0.571107,0.42417163,0.004721337,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0057032.jpg,MEL,1,0,NV,0.9999211,7.8818935e-05,1.0392462e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0057534.jpg,MEL,1,0,NV,0.9644096,0.035337064,0.00025339596,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0057845.jpg,MEL,1,0,NV,0.98706645,0.012927592,5.9940894e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0057864.jpg,MEL,1,0,NV,0.92004734,0.05800028,0.021952404,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0057914.jpg,MEL,1,0,NV,0.8641186,0.06613909,0.069742374,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0057973.jpg,MEL,1,0,NV,0.50521564,0.310193,0.18459132,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0058046.jpg,MEL,1,0,NV,0.8175451,0.18238993,6.48643e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0058075.jpg,MEL,1,2,BCC,0.009637889,0.07502976,0.9153323,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0058168.jpg,MEL,1,0,NV,0.9946403,0.0053597335,4.9841777e-08,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0058331.jpg,MEL,1,0,NV,0.98031497,0.0030338098,0.016651317,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0058383.jpg,MEL,1,0,NV,0.93593705,0.063994825,6.817246e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0058599.jpg,MEL,1,2,BCC,0.00029614472,0.20140408,0.79829973,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059178.jpg,MEL,1,0,NV,0.8748062,0.12519163,2.0520033e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059209.jpg,MEL,1,2,BCC,0.45357242,0.0563941,0.49003345,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059318.jpg,MEL,1,0,NV,0.92901266,0.070943564,4.3753902e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059330.jpg,MEL,1,0,NV,0.9878499,0.012146052,4.059282e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059423.jpg,MEL,1,0,NV,0.824835,0.17228307,0.0028819689,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059443.jpg,MEL,1,0,NV,0.9916893,0.008310319,2.98551e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059738.jpg,MEL,1,2,BCC,0.008363054,0.4397092,0.5519277,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0059992.jpg,MEL,1,2,BCC,6.4129774e-05,0.002010733,0.99792516,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0060033.jpg,MEL,1,0,NV,0.9985763,0.0014226325,1.0180653e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0060150.jpg,MEL,1,2,BCC,0.0047022006,0.0035327298,0.9917651,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0060239.jpg,MEL,1,0,NV,0.72002566,0.27380452,0.0061697806,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0060308.jpg,MEL,1,0,NV,0.89732283,0.09919926,0.003477888,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0060326.jpg,MEL,1,0,NV,0.4177112,0.333462,0.24882677,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0060525.jpg,MEL,1,0,NV,0.80394906,0.005280412,0.19077048,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0061078.jpg,MEL,1,2,BCC,0.05527827,0.18055604,0.76416564,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0061629.jpg,MEL,1,0,NV,0.9875759,0.012419695,4.4147973e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0061945.jpg,MEL,1,2,BCC,0.014801685,0.26997435,0.7152239,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062155.jpg,MEL,1,2,BCC,0.0037921674,0.09402796,0.90217984,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062208.jpg,MEL,1,2,BCC,0.0065589114,0.35624376,0.6371974,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062234.jpg,MEL,1,0,NV,0.92588234,0.07353569,0.00058196246,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062325.jpg,MEL,1,0,NV,0.8721297,0.12777168,9.862074e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062364.jpg,MEL,1,2,BCC,0.006222725,0.0021718377,0.9916054,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062389.jpg,MEL,1,0,NV,0.8376517,0.01755411,0.14479417,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062712.jpg,MEL,1,0,NV,0.6684995,0.33146846,3.200138e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0062734.jpg,MEL,1,0,NV,0.84794945,0.01841334,0.13363716,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0063081.jpg,MEL,1,0,NV,0.90751994,0.0924759,4.1051812e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0063130.jpg,MEL,1,2,BCC,0.016173953,0.20938553,0.7744405,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0063143.jpg,MEL,1,0,NV,0.6213597,0.37862006,2.0204576e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0063266.jpg,MEL,1,0,NV,0.98509085,0.013623376,0.0012857089,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0063349.jpg,MEL,1,0,NV,0.9990158,0.0009828388,1.2751323e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064023.jpg,MEL,1,0,NV,0.9060646,0.09392089,1.4432623e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064072.jpg,MEL,1,0,NV,0.9269232,0.07306442,1.2411062e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064393.jpg,MEL,1,2,BCC,0.053487357,0.114778146,0.8317345,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064455.jpg,MEL,1,0,NV,0.67525685,0.32448027,0.00026283972,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064472.jpg,MEL,1,0,NV,0.8223558,0.1776195,2.4689218e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064517.jpg,MEL,1,0,NV,0.97109115,0.027709479,0.0011993541,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064672.jpg,MEL,1,0,NV,0.68783855,0.3080158,0.0041456576,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0064800.jpg,MEL,1,2,BCC,0.003999179,0.06793649,0.9280643,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066001.jpg,MEL,1,0,NV,0.7200717,0.27990046,2.7878925e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066094.jpg,MEL,1,0,NV,0.9163398,0.08336029,0.00029987312,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066332.jpg,MEL,1,0,NV,0.55587775,0.40573755,0.038384747,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066376.jpg,MEL,1,0,NV,0.9085025,0.09133219,0.00016524471,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066564.jpg,MEL,1,2,BCC,0.00043383232,0.32671618,0.67284995,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066593.jpg,MEL,1,0,NV,0.98438925,0.015435253,0.00017545639,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066792.jpg,MEL,1,0,NV,0.91602093,0.07630734,0.007671705,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0066854.jpg,MEL,1,0,NV,0.58938915,0.3948985,0.015712349,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0067009.jpg,MEL,1,0,NV,0.98903066,0.010914108,5.5163775e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0067200.jpg,MEL,1,2,BCC,0.016235026,0.007050939,0.976714,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0067417.jpg,MEL,1,0,NV,0.974841,0.02222803,0.002930947,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0067667.jpg,MEL,1,2,BCC,0.0020173488,0.21782984,0.78015274,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0067697.jpg,MEL,1,0,NV,0.930949,0.0690281,2.2992397e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0067845.jpg,MEL,1,2,BCC,0.0002528929,0.03198186,0.9677653,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0068273.jpg,MEL,1,2,BCC,0.015659329,0.0077616647,0.97657907,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0068315.jpg,MEL,1,2,BCC,0.00010844986,0.0007178904,0.9991737,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0068628.jpg,MEL,1,0,NV,0.9832818,0.01669238,2.5832489e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0068721.jpg,MEL,1,0,NV,0.5776363,0.4024263,0.019937422,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0068900.jpg,MEL,1,2,BCC,0.008118408,0.12232063,0.8695609,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0068907.jpg,MEL,1,2,BCC,0.0008904403,0.00931415,0.9897954,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0069264.jpg,MEL,1,2,BCC,0.00041541574,0.41055366,0.58903086,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0069536.jpg,MEL,1,0,NV,0.9973827,0.0025917243,2.562062e-05,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0069671.jpg,MEL,1,2,BCC,0.0011224527,0.00064015866,0.9982374,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0069908.jpg,MEL,1,0,NV,0.7725902,0.19064926,0.036760524,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0069933.jpg,MEL,1,2,BCC,0.017921349,0.027737446,0.9543411,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070065.jpg,MEL,1,2,BCC,6.172682e-05,0.00082492834,0.9991134,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070123.jpg,MEL,1,0,NV,0.9570861,0.0429135,2.9295472e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070163.jpg,MEL,1,2,BCC,0.027506424,0.36928332,0.6032103,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070521.jpg,MEL,1,0,NV,0.7763898,0.22360064,9.609096e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070601.jpg,MEL,1,0,NV,0.93969834,0.060300905,7.6294623e-07,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070794.jpg,MEL,1,0,NV,0.9592855,0.040497143,0.00021735765,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070822.jpg,MEL,1,2,BCC,0.012515369,0.11683618,0.8706485,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0070961.jpg,MEL,1,0,NV,0.70489675,0.2850385,0.010064751,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0071559.jpg,MEL,1,0,NV,0.7474408,0.0087203225,0.24383885,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0071681.jpg,MEL,1,0,NV,0.9979526,0.0020449306,2.4813762e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0071916.jpg,MEL,1,0,NV,0.76001847,0.23722857,0.0027529781,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072195.jpg,MEL,1,0,NV,0.61029786,0.38911155,0.0005905847,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072287.jpg,MEL,1,2,BCC,0.0042562443,0.00375232,0.99199146,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072429.jpg,MEL,1,0,NV,0.92795825,0.06985101,0.0021907564,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072439.jpg,MEL,1,0,NV,0.723415,0.2745672,0.0020178205,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072495.jpg,MEL,1,2,BCC,0.0009827383,0.09764477,0.9013725,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072531.jpg,MEL,1,2,BCC,0.05319417,0.29959697,0.6472088,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0072641.jpg,MEL,1,2,BCC,0.024622904,0.21070105,0.76467603,False,MEL_as_BCC
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0073119.jpg,MEL,1,0,NV,0.79988015,0.114556015,0.085563794,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0073127.jpg,MEL,1,0,NV,0.9886092,0.011386361,4.4783915e-06,False,MEL_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0025383.jpg,BCC,2,1,MEL,0.042306367,0.6611696,0.29652405,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0027609.jpg,BCC,2,1,MEL,0.0038078397,0.9219804,0.07421183,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0029515.jpg,BCC,2,1,MEL,3.9928153e-05,0.6671504,0.33280972,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0030737.jpg,BCC,2,0,NV,0.7127043,0.18572833,0.10156738,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0053504.jpg,BCC,2,1,MEL,0.00012906296,0.9457309,0.054139994,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0054552.jpg,BCC,2,1,MEL,0.12684692,0.8128466,0.060306396,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0054917.jpg,BCC,2,0,NV,0.61415684,0.34059864,0.045244507,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0054929.jpg,BCC,2,1,MEL,6.009628e-05,0.99948883,0.00045109066,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0054975.jpg,BCC,2,0,NV,0.50295717,0.061114103,0.43592873,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0055089.jpg,BCC,2,1,MEL,5.153974e-05,0.9994148,0.0005336542,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0056095.jpg,BCC,2,0,NV,0.56658524,0.036053143,0.39736155,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0056265.jpg,BCC,2,0,NV,0.49914804,0.31463584,0.18621613,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0056681.jpg,BCC,2,1,MEL,0.0007709057,0.9964665,0.0027625838,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0057662.jpg,BCC,2,1,MEL,0.0033964182,0.9965802,2.3398514e-05,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0057901.jpg,BCC,2,0,NV,0.5177048,1.1083095e-05,0.4822841,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0058898.jpg,BCC,2,0,NV,0.61103404,0.33483535,0.05413062,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0060738.jpg,BCC,2,0,NV,0.9304775,0.027426152,0.04209638,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0060823.jpg,BCC,2,1,MEL,0.0024976619,0.92944837,0.068054,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0061400.jpg,BCC,2,1,MEL,0.044134844,0.56832874,0.3875364,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0061430.jpg,BCC,2,1,MEL,0.003849965,0.98469377,0.011456259,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0061908.jpg,BCC,2,0,NV,0.8981807,0.01012773,0.091691606,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0062473.jpg,BCC,2,1,MEL,0.0042285044,0.8475146,0.1482569,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0062902.jpg,BCC,2,1,MEL,9.305566e-05,0.9978277,0.0020791814,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0062965.jpg,BCC,2,0,NV,0.9941968,0.0051198,0.0006833594,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0063301.jpg,BCC,2,1,MEL,0.15961719,0.6405671,0.19981566,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0063808.jpg,BCC,2,0,NV,0.4775109,0.1588838,0.36360532,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0063942.jpg,BCC,2,1,MEL,0.00025785193,0.9911212,0.008620936,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0064556.jpg,BCC,2,1,MEL,0.0004424967,0.99734205,0.0022154753,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0064578.jpg,BCC,2,0,NV,0.85382795,0.00040582707,0.14576617,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0065664.jpg,BCC,2,1,MEL,0.06647314,0.5440065,0.38952038,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0066103.jpg,BCC,2,0,NV,0.9989548,0.000910617,0.00013456847,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0066155.jpg,BCC,2,1,MEL,0.11397583,0.7973832,0.08864102,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0067409.jpg,BCC,2,1,MEL,0.031523906,0.61368954,0.35478663,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0067815.jpg,BCC,2,0,NV,0.7223909,0.009958541,0.26765063,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0068033.jpg,BCC,2,0,NV,0.77138364,0.037482705,0.19113372,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0068260.jpg,BCC,2,1,MEL,0.0006245032,0.8284815,0.17089397,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0068832.jpg,BCC,2,1,MEL,0.0068004522,0.8016399,0.19155966,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0068969.jpg,BCC,2,0,NV,0.9971059,0.0026091058,0.00028508756,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0069522.jpg,BCC,2,1,MEL,0.0029637155,0.7249462,0.2720901,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0069792.jpg,BCC,2,0,NV,0.55332786,0.005614366,0.44105783,False,BCC_as_NV
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0071345.jpg,BCC,2,1,MEL,0.036014844,0.6709569,0.2930282,False,BCC_as_MEL
C:\SKIN CANCER v2\final DS\images\BCC\ISIC_0071955.jpg,BCC,2,1,MEL,0.00037012788,0.87851816,0.121111706,False,BCC_as_MEL
